"","ID","step","angle","x","y","step","angle","DeviceName","DeviceID","DateTimeGMT","DateTimeLocal","Altitude","FixStatus","DOP","TempC","MainV","BackV","Date","TimeLocal","MountainRange","BHSID","Sex","DateTimeLocalTest","DateTimeLocalTestct","IndPoint","positangle","positangledegree"
"109953","BHS_1736",0.825795706995217,0.928807965991521,-116.1411447,36.0981717,0.051373772660124,2.16599206123733,"Nopa_1736E",90997,"07/19/2019 1:00","07/18/2019 17:00",1582.06,"4 or more SV KF",4.8,32.5,0,0,"07/18/2019","5:00","Nopa",1736,"E",2019-07-18 17:00:00,2019-07-18 17:00:00,"BHS_1736 2019-07-18 17:00:00",0.928807965991521,53.2167764294446
"110833","BHS_1736",0.510850999722708,3.13495033244902,-116.1333139,36.0942992,1.43575802861337,2.35492927844368,"Nopa_1736E",90997,"07/19/2019 15:00","07/19/2019 7:00",1550.29,"4 or more SV KF",5.6,24.5,0,0,"07/19/2019","7:00","Nopa",1736,"E",2019-07-19 07:00:00,2019-07-19 07:00:00,"BHS_1736 2019-07-19 07:00:00",3.13495033244902,179.619423032463
"111058","BHS_1736",0.308353325573514,-0.00568067692902159,-116.1381386,36.0967206,0.484958626049133,1.68996308268844,"Nopa_1736E",90997,"07/19/2019 18:01","07/19/2019 10:01",1504.2,"3-D least-squares",2,29,0,0,"07/19/2019","10:00","Nopa",1736,"E",2019-07-19 10:01:00,2019-07-19 10:01:00,"BHS_1736 2019-07-19 10:01:00",0.00568067692902159,0.325478812810275
"111241","BHS_1736",0.0118449201796274,-0.125020200870284,-116.1410406,36.0981956,0.0118449201796274,-2.94722336497816,"Nopa_1736E",90997,"07/19/2019 21:00","07/19/2019 13:00",1585.19,"4 or more SV KF",6.8,32,0,0,"07/19/2019","1:00","Nopa",1736,"E",2019-07-19 13:00:00,2019-07-19 13:00:00,"BHS_1736 2019-07-19 13:00:00",0.125020200870284,7.16312986374503
"111382","BHS_1736",0.0384241141125191,3.03772458763895,-116.1411425,36.0982631,1.36130524524047,2.74257693690135,"Nopa_1736E",90997,"07/19/2019 23:01","07/19/2019 15:01",1556.25,"4 or more SV KF",3.8,32.5,0,0,"07/19/2019","3:01","Nopa",1736,"E",2019-07-19 15:01:00,2019-07-19 15:01:00,"BHS_1736 2019-07-19 15:01:00",3.03772458763895,174.04879819483
"111516","BHS_1736",0.126482174342742,-1.41557774223642,-116.1408417,36.0980175,0.126482174342742,2.02967341556183,"Nopa_1736E",90997,"07/20/2019 1:00","07/19/2019 17:00",1568.17,"4 or more SV KF",4.2,32.5,0,0,"07/19/2019","5:00","Nopa",1736,"E",2019-07-19 17:00:00,2019-07-19 17:00:00,"BHS_1736 2019-07-19 17:00:00",1.41557774223642,81.1066302028045
"111584","BHS_1736",0.204545283129067,-0.248651602423307,-116.1416728,36.0970986,0.204545283129067,-0.248651602423307,"Nopa_1736E",90997,"07/20/2019 2:01","07/19/2019 18:01",1521.35,"4 or more SV KF",1.6,31,0,0,"07/19/2019","6:01","Nopa",1736,"E",2019-07-19 18:01:00,2019-07-19 18:01:00,"BHS_1736 2019-07-19 18:01:00",0.248651602423307,14.2466873880204
"111606","BHS_1736",0.132953739587746,-0.0924395502864564,-116.1434261,36.0959267,0.132953739587746,-0.0924395502864564,"Nopa_1736E",90997,"07/20/2019 3:00","07/19/2019 19:00",1438.35,"4 or more SV KF",2.4,28.5,0,0,"07/19/2019","7:00","Nopa",1736,"E",2019-07-19 19:00:00,2019-07-19 19:00:00,"BHS_1736 2019-07-19 19:00:00",0.0924395502864564,5.29639609150129
"111692","BHS_1736",0.138149274196514,0.479153535490327,-116.1446475,36.0952536,0.138149274196514,0.479153535490327,"Nopa_1736E",90997,"07/20/2019 4:00","07/19/2019 20:00",1457.62,"3-D least-squares",1.2,28,0,0,"07/19/2019","8:00","Nopa",1736,"E",2019-07-19 20:00:00,2019-07-19 20:00:00,"BHS_1736 2019-07-19 20:00:00",0.479153535490327,27.4534753223676
"111754","BHS_1736",0.246384878164187,1.26132331256406,-116.1453764,36.0941581,0.246384878164187,1.26132331256406,"Nopa_1736E",90997,"07/20/2019 5:00","07/19/2019 21:00",1430.9,"4 or more SV KF",2,26.5,0,0,"07/19/2019","9:00","Nopa",1736,"E",2019-07-19 21:00:00,2019-07-19 21:00:00,"BHS_1736 2019-07-19 21:00:00",1.26132331256406,72.268502411381
"111818","BHS_1736",0.229668149957245,-3.0419833421185,-116.1434794,36.0925581,0.229668149957245,-3.0419833421185,"Nopa_1736E",90997,"07/20/2019 6:00","07/19/2019 22:00",1594.68,"4 or more SV KF",3.4,26,0,0,"07/19/2019","10:00","Nopa",1736,"E",2019-07-19 22:00:00,2019-07-19 22:00:00,"BHS_1736 2019-07-19 22:00:00",3.0419833421185,174.292806852491
"111883","BHS_1736",0.0735677522399589,1.18761636265595,-116.1454217,36.0938994,0.0735677522399589,1.18761636265595,"Nopa_1736E",90997,"07/20/2019 7:00","07/19/2019 23:00",1419.35,"3-D least-squares",1,25,0,0,"07/19/2019","11:00","Nopa",1736,"E",2019-07-19 23:00:00,2019-07-19 23:00:00,"BHS_1736 2019-07-19 23:00:00",1.18761636265595,68.0454052608639
"111930","BHS_1736",0.031944683905831,0.231712163013054,-116.1461453,36.0935917,0.031944683905831,0.231712163013054,"Nopa_1736E",90997,"07/20/2019 8:00","07/20/2019 0:00",1449.21,"4 or more SV KF",2.2,25,0,0,"07/20/2019","12:00","Nopa",1736,"E",2019-07-20 00:00:00,2019-07-20 00:00:00,"BHS_1736 2019-07-20 00:00:00",0.231712163013054,13.2761290024953
"111995","BHS_1736",0.0259328808180513,-1.32387600403001,-116.1464133,36.0934031,1.36501418202362,-2.83512900453324,"Nopa_1736E",90997,"07/20/2019 9:00","07/20/2019 1:00",1432.08,"3-D least-squares",5.6,24,0,0,"07/20/2019","1:00","Nopa",1736,"E",2019-07-20 01:00:00,2019-07-20 01:00:00,"BHS_1736 2019-07-20 01:00:00",1.32387600403001,75.852507629564
"112143","BHS_1736",0.00362152640369128,-2.69204629007868,-116.1466494,36.0935369,0.00362152640369128,1.97986467336186,"Nopa_1736E",90997,"07/20/2019 11:00","07/20/2019 3:00",1411.71,"4 or more SV KF",1.4,23,0,0,"07/20/2019","3:00","Nopa",1736,"E",2019-07-20 03:00:00,2019-07-20 03:00:00,"BHS_1736 2019-07-20 03:00:00",2.69204629007868,154.242890675359
"112165","BHS_1736",0.0686106978920456,2.91663068090757,-116.1466097,36.0935317,0.0686106978920456,2.91663068090757,"Nopa_1736E",90997,"07/20/2019 12:00","07/20/2019 4:00",1409.11,"4 or more SV KF",2.6,22.5,0,0,"07/20/2019","4:00","Nopa",1736,"E",2019-07-20 04:00:00,2019-07-20 04:00:00,"BHS_1736 2019-07-20 04:00:00",2.91663068090757,167.110628414371
"112284","BHS_1736",0.196775366754488,1.04311302442052,-116.1473158,36.0937639,0.196775366754488,1.04311302442052,"Nopa_1736E",90997,"07/20/2019 13:00","07/20/2019 5:00",1368.66,"4 or more SV KF",1.6,23,0,0,"07/20/2019","5:00","Nopa",1736,"E",2019-07-20 05:00:00,2019-07-20 05:00:00,"BHS_1736 2019-07-20 05:00:00",1.04311302442052,59.7659738544228
"112325","BHS_1736",0.129789390337038,-1.21873529553889,-116.1490444,36.0926792,0.129789390337038,-1.21873529553889,"Nopa_1736E",90997,"07/20/2019 14:00","07/20/2019 6:00",1292.77,"3-D least-squares",1.2,23,0,0,"07/20/2019","6:00","Nopa",1736,"E",2019-07-20 06:00:00,2019-07-20 06:00:00,"BHS_1736 2019-07-20 06:00:00",1.21873529553889,69.8283887780073
"112375","BHS_1736",0.126183217722228,0.941713627805307,-116.150265,36.0933011,0.126183217722228,0.941713627805307,"Nopa_1736E",90997,"07/20/2019 15:00","07/20/2019 7:00",1254.1,"3-D least-squares",1.4,23,0,0,"07/20/2019","7:00","Nopa",1736,"E",2019-07-20 07:00:00,2019-07-20 07:00:00,"BHS_1736 2019-07-20 07:00:00",0.941713627805307,53.9562163831977
"112449","BHS_1736",0.00531130659342738,1.24226040777366,-116.1515656,36.0928781,0.00531130659342738,1.24226040777366,"Nopa_1736E",90997,"07/20/2019 16:00","07/20/2019 8:00",1216.63,"3-D least-squares",2.8,25,0,0,"07/20/2019","8:00","Nopa",1736,"E",2019-07-20 08:00:00,2019-07-20 08:00:00,"BHS_1736 2019-07-20 08:00:00",1.24226040777366,71.1762784216316
"112523","BHS_1736",0.0170341181563892,0.428346526778985,-116.1515625,36.0928303,0.0170341181563892,0.428346526778985,"Nopa_1736E",90997,"07/20/2019 17:00","07/20/2019 9:00",1244.3,"4 or more SV KF",3.6,26,0,0,"07/20/2019","9:00","Nopa",1736,"E",2019-07-20 09:00:00,2019-07-20 09:00:00,"BHS_1736 2019-07-20 09:00:00",0.428346526778985,24.5424481535234
"112579","BHS_1736",0.0494533202028493,1.92058579134814,-116.151475,36.0926942,0.254867952190683,-3.11753662562494,"Nopa_1736E",90997,"07/20/2019 18:00","07/20/2019 10:00",1261.6,"3-D least-squares",2,28.5,0,0,"07/20/2019","10:00","Nopa",1736,"E",2019-07-20 10:00:00,2019-07-20 10:00:00,"BHS_1736 2019-07-20 10:00:00",1.92058579134814,110.041460037042
"112704","BHS_1736",0.0576010622919008,0.0876729413617268,-116.1511047,36.0930233,0.0576010622919008,1.79063961907273,"Nopa_1736E",90997,"07/20/2019 20:00","07/20/2019 12:00",1240.37,"4 or more SV KF",2.8,30,0,0,"07/20/2019","12:00","Nopa",1736,"E",2019-07-20 12:00:00,2019-07-20 12:00:00,"BHS_1736 2019-07-20 12:00:00",0.0876729413617268,5.02328951752489
"112759","BHS_1736",0.154535283270959,3.07535994606578,-116.1507164,36.0934358,0.154535283270959,3.07535994606578,"Nopa_1736E",90997,"07/20/2019 21:00","07/20/2019 13:00",1260.76,"3-D least-squares",2.2,32,0,0,"07/20/2019","1:00","Nopa",1736,"E",2019-07-20 13:00:00,2019-07-20 13:00:00,"BHS_1736 2019-07-20 13:00:00",3.07535994606578,176.20514539315
"112911","BHS_1736",0.134530037125547,2.76463726116139,-116.1518461,36.0923875,0.134530037125547,2.76463726116139,"Nopa_1736E",90997,"07/20/2019 23:01","07/20/2019 15:01",984.09,"4 or more SV KF",2.2,32.5,0,0,"07/20/2019","3:01","Nopa",1736,"E",2019-07-20 15:01:00,2019-07-20 15:01:00,"BHS_1736 2019-07-20 15:01:00",2.76463726116139,158.402046949155
"112951","BHS_1736",0.055167116132678,-2.07915039946555,-116.1505178,36.0929422,0.055167116132678,-2.07915039946555,"Nopa_1736E",90997,"07/21/2019 0:00","07/20/2019 16:00",1296.83,"4 or more SV KF",6.2,32.5,0,0,"07/20/2019","4:00","Nopa",1736,"E",2019-07-20 16:00:00,2019-07-20 16:00:00,"BHS_1736 2019-07-20 16:00:00",2.07915039946555,119.126542862315
"113046","BHS_1736",0.231608361994806,1.19777325321504,-116.1505381,36.0924453,0.231608361994806,1.19777325321504,"Nopa_1736E",90997,"07/21/2019 1:01","07/20/2019 17:01",1260.47,"3-D least-squares",7.2,32.5,0,0,"07/20/2019","5:01","Nopa",1736,"E",2019-07-20 17:01:00,2019-07-20 17:01:00,"BHS_1736 2019-07-20 17:01:00",1.19777325321504,68.6273522228761
"113090","BHS_1736",0.111744236313463,-2.60848389095191,-116.1481756,36.0916206,0.111744236313463,-2.60848389095191,"Nopa_1736E",90997,"07/21/2019 2:00","07/20/2019 18:00",1362.24,"3-D least-squares",1.6,32.5,0,0,"07/20/2019","6:00","Nopa",1736,"E",2019-07-20 18:00:00,2019-07-20 18:00:00,"BHS_1736 2019-07-20 18:00:00",2.60848389095191,149.455117879408
"113142","BHS_1736",0.194380083029331,0.119750757550559,-116.1494064,36.0914931,0.194380083029331,0.119750757550559,"Nopa_1736E",90997,"07/21/2019 3:00","07/20/2019 19:00",1266.24,"3-D least-squares",2.8,30,0,0,"07/20/2019","7:00","Nopa",1736,"E",2019-07-20 19:00:00,2019-07-20 19:00:00,"BHS_1736 2019-07-20 19:00:00",0.119750757550559,6.86121300114138
"113232","BHS_1736",0.0350134104951207,-0.544203408972858,-116.1514994,36.0910653,0.0350134104951207,-0.544203408972858,"Nopa_1736E",90997,"07/21/2019 4:00","07/20/2019 20:00",1351.72,"3-D least-squares",1.4,29.5,0,0,"07/20/2019","8:00","Nopa",1736,"E",2019-07-20 20:00:00,2019-07-20 20:00:00,"BHS_1736 2019-07-20 20:00:00",0.544203408972858,31.1805585307767
"113280","BHS_1736",0.0119095657789976,2.6282756695576,-116.1518711,36.0911578,0.0119095657789976,2.6282756695576,"Nopa_1736E",90997,"07/21/2019 5:00","07/20/2019 21:00",1347.83,"3-D least-squares",3.2,29,0,0,"07/20/2019","9:00","Nopa",1736,"E",2019-07-20 21:00:00,2019-07-20 21:00:00,"BHS_1736 2019-07-20 21:00:00",2.6282756695576,150.589103262571
"113350","BHS_1736",0.00796404521848375,2.62255657754701,-116.15178,36.09108,0.00796404521848375,2.62255657754701,"Nopa_1736E",90997,"07/21/2019 6:00","07/20/2019 22:00",1317.25,"3-D least-squares",2.6,28.5,0,0,"07/20/2019","10:00","Nopa",1736,"E",2019-07-20 22:00:00,2019-07-20 22:00:00,"BHS_1736 2019-07-20 22:00:00",2.62255657754701,150.261423427717
"113410","BHS_1736",0.00667107300050107,2.05779431108609,-116.1518011,36.0911497,0.00667107300050107,2.05779431108609,"Nopa_1736E",90997,"07/21/2019 7:00","07/20/2019 23:00",1340.58,"3-D least-squares",1.8,28,0,0,"07/20/2019","11:00","Nopa",1736,"E",2019-07-20 23:00:00,2019-07-20 23:00:00,"BHS_1736 2019-07-20 23:00:00",2.05779431108609,117.902929131264
"113453","BHS_1736",0.0404049505505433,-2.128957474993,-116.1518564,36.0911097,0.0404049505505433,-2.128957474993,"Nopa_1736E",90997,"07/21/2019 8:00","07/21/2019 0:00",1350.04,"3-D least-squares",1.4,27,0,0,"07/21/2019","12:00","Nopa",1736,"E",2019-07-21 00:00:00,2019-07-21 00:00:00,"BHS_1736 2019-07-21 00:00:00",2.128957474993,121.980278079927
"113538","BHS_1736",0.013515118851966,1.26099864163648,-116.1519322,36.0914686,0.013515118851966,1.26099864163648,"Nopa_1736E",90997,"07/21/2019 9:00","07/21/2019 1:00",1322.57,"3-D least-squares",2.6,27,0,0,"07/21/2019","1:00","Nopa",1736,"E",2019-07-21 01:00:00,2019-07-21 01:00:00,"BHS_1736 2019-07-21 01:00:00",1.26099864163648,72.2499001375002
"113599","BHS_1736",0.0120334537080221,2.00780244896582,-116.1520808,36.0914856,0.0120334537080221,2.00780244896582,"Nopa_1736E",90997,"07/21/2019 10:00","07/21/2019 2:00",1318.29,"3-D least-squares",1.2,26,0,0,"07/21/2019","2:00","Nopa",1736,"E",2019-07-21 02:00:00,2019-07-21 02:00:00,"BHS_1736 2019-07-21 02:00:00",2.00780244896582,115.038606421772
"113650","BHS_1736",0.0113291786155477,0.820667643297657,-116.1520417,36.0913819,0.0113291786155477,0.820667643297657,"Nopa_1736E",90997,"07/21/2019 11:00","07/21/2019 3:00",1318.79,"4 or more SV KF",2,24.5,0,0,"07/21/2019","3:00","Nopa",1736,"E",2019-07-21 03:00:00,2019-07-21 03:00:00,"BHS_1736 2019-07-21 03:00:00",0.820667643297657,47.0207923439034
"113694","BHS_1736",0.0325944369690529,-2.76716226432654,-116.1519286,36.0913372,0.0325944369690529,-2.76716226432654,"Nopa_1736E",90997,"07/21/2019 12:00","07/21/2019 4:00",1332.41,"3-D least-squares",1.4,24.5,0,0,"07/21/2019","4:00","Nopa",1736,"E",2019-07-21 04:00:00,2019-07-21 04:00:00,"BHS_1736 2019-07-21 04:00:00",2.76716226432654,158.546718973775
"113808","BHS_1736",0.184755554764751,-1.56755382757824,-116.1522894,36.0913603,0.184755554764751,-1.56755382757824,"Nopa_1736E",90997,"07/21/2019 13:00","07/21/2019 5:00",1308.52,"4 or more SV KF",1.2,25,0,0,"07/21/2019","5:00","Nopa",1736,"E",2019-07-21 05:00:00,2019-07-21 05:00:00,"BHS_1736 2019-07-21 05:00:00",1.56755382757824,89.8142184798111
"113824","BHS_1736",0.186742226242006,-0.162533352825657,-116.1521347,36.0930206,0.186742226242006,-0.162533352825657,"Nopa_1736E",90997,"07/21/2019 14:00","07/21/2019 6:00",1200.03,"3-D least-squares",2,25.5,0,0,"07/21/2019","6:00","Nopa",1736,"E",2019-07-21 06:00:00,2019-07-21 06:00:00,"BHS_1736 2019-07-21 06:00:00",0.162533352825657,9.31247514702087
"113881","BHS_1736",0.0957766319281204,3.02316630496831,-116.1516458,36.0946561,0.0957766319281204,3.02316630496831,"Nopa_1736E",90997,"07/21/2019 15:00","07/21/2019 7:00",1142.9,"4 or more SV KF",2.8,27,0,0,"07/21/2019","7:00","Nopa",1736,"E",2019-07-21 07:00:00,2019-07-21 07:00:00,"BHS_1736 2019-07-21 07:00:00",3.02316630496831,173.214670040844
"113968","BHS_1736",0.0318664073301988,-2.24028928764001,-116.1520169,36.0938472,0.0318664073301988,-2.24028928764001,"Nopa_1736E",90997,"07/21/2019 16:00","07/21/2019 8:00",1133.61,"3-D least-squares",2.6,28,0,0,"07/21/2019","8:00","Nopa",1736,"E",2019-07-21 08:00:00,2019-07-21 08:00:00,"BHS_1736 2019-07-21 08:00:00",2.24028928764001,128.359121070142
"114036","BHS_1736",0.049205619734338,3.05598358622494,-116.1522003,36.0940928,0.049205619734338,3.05598358622494,"Nopa_1736E",90997,"07/21/2019 17:00","07/21/2019 9:00",1226.94,"4 or more SV KF",3.6,29,0,0,"07/21/2019","9:00","Nopa",1736,"E",2019-07-21 09:00:00,2019-07-21 09:00:00,"BHS_1736 2019-07-21 09:00:00",3.05598358622494,175.094961751943
"114118","BHS_1736",0.0401335207881957,-2.33414523315351,-116.1519581,36.0936953,0.0401335207881957,-2.33414523315351,"Nopa_1736E",90997,"07/21/2019 18:01","07/21/2019 10:01",1134.66,"4 or more SV KF",3.2,32.5,0,0,"07/21/2019","10:00","Nopa",1736,"E",2019-07-21 10:01:00,2019-07-21 10:01:00,"BHS_1736 2019-07-21 10:01:00",2.33414523315351,133.736670630276
"114139","BHS_1736",0.0592177075381672,0.899242407359395,-116.1523833,36.0938036,0.0592177075381672,0.899242407359395,"Nopa_1736E",90997,"07/21/2019 19:00","07/21/2019 11:00",1192.88,"4 or more SV KF",5,31,0,0,"07/21/2019","11:00","Nopa",1736,"E",2019-07-21 11:00:00,2019-07-21 11:00:00,"BHS_1736 2019-07-21 11:00:00",0.899242407359395,51.5227947008772
"114217","BHS_1736",0.404932815322972,-2.13723014759781,-116.1529278,36.0935044,0.404932815322972,-2.13723014759781,"Nopa_1736E",90997,"07/21/2019 20:00","07/21/2019 12:00",1143.34,"4 or more SV KF",2.2,35,0,0,"07/21/2019","12:00","Nopa",1736,"E",2019-07-21 12:00:00,2019-07-21 12:00:00,"BHS_1736 2019-07-21 12:00:00",2.13723014759781,122.454267305477
"114284","BHS_1736",0.513707114034539,2.95635242691242,-116.1530569,36.0971522,0.513707114034539,2.95635242691242,"Nopa_1736E",90997,"07/21/2019 21:00","07/21/2019 13:00",1358.7,"4 or more SV KF",3.2,34,0,0,"07/21/2019","1:00","Nopa",1736,"E",2019-07-21 13:00:00,2019-07-21 13:00:00,"BHS_1736 2019-07-21 13:00:00",2.95635242691242,169.38651681534
"114353","BHS_1736",0.871374307981653,2.80347480516819,-116.1539461,36.0925792,0.871374307981653,2.80347480516819,"Nopa_1736E",90997,"07/21/2019 22:00","07/21/2019 14:00",1151.79,"4 or more SV KF",3.4,34,0,0,"07/21/2019","2:00","Nopa",1736,"E",2019-07-21 14:00:00,2019-07-21 14:00:00,"BHS_1736 2019-07-21 14:00:00",2.80347480516819,160.627274307398
"114434","BHS_1736",0.929825549830895,-3.11287229246296,-116.1493525,36.0994908,0.929825549830895,-3.11287229246296,"Nopa_1736E",90997,"07/21/2019 23:01","07/21/2019 15:01",858.51,"4 or more SV KF",3,34,0,0,"07/21/2019","3:01","Nopa",1736,"E",2019-07-21 15:01:00,2019-07-21 15:01:00,"BHS_1736 2019-07-21 15:01:00",3.11287229246296,178.354444521341
"114510","BHS_1736",0.0728399965745912,-2.71994695354175,-116.1539908,36.0920042,0.0728399965745912,-2.71994695354175,"Nopa_1736E",90997,"07/22/2019 0:01","07/21/2019 16:01",1103.56,"4 or more SV KF",4.4,34,0,0,"07/21/2019","4:01","Nopa",1736,"E",2019-07-21 16:01:00,2019-07-21 16:01:00,"BHS_1736 2019-07-21 16:01:00",2.71994695354175,155.841480937408
"114545","BHS_1736",0.207287014773209,0.347093145285203,-116.153955,36.09266,0.207287014773209,0.347093145285203,"Nopa_1736E",90997,"07/22/2019 1:00","07/21/2019 17:00",1139.5,"3-D least-squares",3,34.5,0,0,"07/21/2019","5:00","Nopa",1736,"E",2019-07-21 17:00:00,2019-07-21 17:00:00,"BHS_1736 2019-07-21 17:00:00",0.347093145285203,19.8869723227632
"114605","BHS_1736",0.137563211018134,-2.69226700821567,-116.1546414,36.0944431,0.137563211018134,-2.69226700821567,"Nopa_1736E",90997,"07/22/2019 2:00","07/21/2019 18:00",1071.79,"4 or more SV KF",1.4,36,0,0,"07/21/2019","6:00","Nopa",1736,"E",2019-07-21 18:00:00,2019-07-21 18:00:00,"BHS_1736 2019-07-21 18:00:00",2.69226700821567,154.255536893071
"114654","BHS_1736",0.022344355943785,1.78159270550874,-116.1535978,36.0935378,0.022344355943785,1.78159270550874,"Nopa_1736E",90997,"07/22/2019 3:00","07/21/2019 19:00",1139.97,"4 or more SV KF",2.4,35,0,0,"07/21/2019","7:00","Nopa",1736,"E",2019-07-21 19:00:00,2019-07-21 19:00:00,"BHS_1736 2019-07-21 19:00:00",1.78159270550874,102.077742836944
"114751","BHS_1736",0.0158348197711566,-2.73587034602886,-116.1534561,36.0937031,0.0158348197711566,-2.73587034602886,"Nopa_1736E",90997,"07/22/2019 4:00","07/21/2019 20:00",1109.73,"3-D least-squares",1.2,34,0,0,"07/21/2019","8:00","Nopa",1736,"E",2019-07-21 20:00:00,2019-07-21 20:00:00,"BHS_1736 2019-07-21 20:00:00",2.73587034602886,156.75382412245
"114810","BHS_1736",0.0773437455502672,0.823130008016524,-116.1534914,36.0935633,0.0773437455502672,0.823130008016524,"Nopa_1736E",90997,"07/22/2019 5:00","07/21/2019 21:00",1107.24,"4 or more SV KF",1.6,33.5,0,0,"07/21/2019","9:00","Nopa",1736,"E",2019-07-21 21:00:00,2019-07-21 21:00:00,"BHS_1736 2019-07-21 21:00:00",0.823130008016524,47.1618754499165
"114856","BHS_1736",0.0800969486157902,3.1244280718904,-116.1529917,36.0929964,0.0800969486157902,3.1244280718904,"Nopa_1736E",90997,"07/22/2019 6:00","07/21/2019 22:00",1166.38,"4 or more SV KF",5.6,32.5,0,0,"07/21/2019","10:00","Nopa",1736,"E",2019-07-21 22:00:00,2019-07-21 22:00:00,"BHS_1736 2019-07-21 22:00:00",3.1244280718904,179.016541911517
"114943","BHS_1736",0.0069358081521645,2.55204678886825,-116.1534967,36.0935906,0.0069358081521645,2.55204678886825,"Nopa_1736E",90997,"07/22/2019 7:00","07/21/2019 23:00",1116.65,"4 or more SV KF",1.2,32.5,0,0,"07/21/2019","11:00","Nopa",1736,"E",2019-07-21 23:00:00,2019-07-21 23:00:00,"BHS_1736 2019-07-21 23:00:00",2.55204678886825,146.221510122065
"114964","BHS_1736",0.049206260026019,0.498586626798294,-116.1534956,36.0935281,0.049206260026019,0.498586626798294,"Nopa_1736E",90997,"07/22/2019 8:00","07/22/2019 0:00",1092.22,"3-D least-squares",1.6,31,0,0,"07/22/2019","12:00","Nopa",1736,"E",2019-07-22 00:00:00,2019-07-22 00:00:00,"BHS_1736 2019-07-22 00:00:00",0.498586626798294,28.5669094372065
"115090","BHS_1736",0.0256013405100638,1.7280575222277,-116.1532275,36.0931417,0.0256013405100638,1.7280575222277,"Nopa_1736E",90997,"07/22/2019 9:00","07/22/2019 1:00",1217.25,"3-D least-squares",3.8,30.5,0,0,"07/22/2019","1:00","Nopa",1736,"E",2019-07-22 01:00:00,2019-07-22 01:00:00,"BHS_1736 2019-07-22 01:00:00",1.7280575222277,99.0104027794815
"115137","BHS_1736",0.14935104433632,0.877206800404239,-116.1530047,36.093285,0.14935104433632,0.877206800404239,"Nopa_1736E",90997,"07/22/2019 10:00","07/22/2019 2:00",1161.49,"3-D least-squares",1.6,30,0,0,"07/22/2019","2:00","Nopa",1736,"E",2019-07-22 02:00:00,2019-07-22 02:00:00,"BHS_1736 2019-07-22 02:00:00",0.877206800404239,50.2602474233377
"115206","BHS_1736",0.178318765914549,-2.96777318525867,-116.1529658,36.0946306,0.178318765914549,-2.96777318525867,"Nopa_1736E",90997,"07/22/2019 11:01","07/22/2019 3:01",1206.19,"4 or more SV KF",0.8,30,0,0,"07/22/2019","3:01","Nopa",1736,"E",2019-07-22 03:01:00,2019-07-22 03:01:00,"BHS_1736 2019-07-22 03:01:00",2.96777318525867,170.040878067419
"115280","BHS_1736",0.0190124472899225,2.84050489040407,-116.1526692,36.0930417,0.0190124472899225,2.84050489040407,"Nopa_1736E",90997,"07/22/2019 12:00","07/22/2019 4:00",1173.07,"4 or more SV KF",3.2,29,0,0,"07/22/2019","4:00","Nopa",1736,"E",2019-07-22 04:00:00,2019-07-22 04:00:00,"BHS_1736 2019-07-22 04:00:00",2.84050489040407,162.748941906424
"115309","BHS_1736",0.0212387213497448,2.84410537819432,-116.1526375,36.0932111,0.0212387213497448,2.84410537819432,"Nopa_1736E",90997,"07/22/2019 13:00","07/22/2019 5:00",1157.47,"3-D least-squares",4.2,29,0,0,"07/22/2019","5:00","Nopa",1736,"E",2019-07-22 05:00:00,2019-07-22 05:00:00,"BHS_1736 2019-07-22 05:00:00",2.84410537819432,162.955234660993
"115387","BHS_1736",0.0151160907569909,-2.59731097567244,-116.1527397,36.0930386,0.0151160907569909,-2.59731097567244,"Nopa_1736E",90997,"07/22/2019 14:00","07/22/2019 6:00",1190.49,"3-D least-squares",1.6,29,0,0,"07/22/2019","6:00","Nopa",1736,"E",2019-07-22 06:00:00,2019-07-22 06:00:00,"BHS_1736 2019-07-22 06:00:00",2.59731097567244,148.814956989037
"115418","BHS_1736",0.0200703661546556,1.93164182158376,-116.1527558,36.0931742,0.0200703661546556,1.93164182158376,"Nopa_1736E",90997,"07/22/2019 15:00","07/22/2019 7:00",1144.42,"3-D least-squares",2.6,30,0,0,"07/22/2019","7:00","Nopa",1736,"E",2019-07-22 07:00:00,2019-07-22 07:00:00,"BHS_1736 2019-07-22 07:00:00",1.93164182158376,110.674923907712
"115503","BHS_1736",0.0402367674074419,1.97493142233123,-116.1529558,36.0930944,0.0402367674074419,1.97493142233123,"Nopa_1736E",90997,"07/22/2019 16:00","07/22/2019 8:00",1159.95,"3-D least-squares",2.2,31,0,0,"07/22/2019","8:00","Nopa",1736,"E",2019-07-22 08:00:00,2019-07-22 08:00:00,"BHS_1736 2019-07-22 08:00:00",1.97493142233123,113.155235327348
"115597","BHS_1736",0.0307432640931821,-2.20727160462272,-116.1526169,36.0928581,0.0307432640931821,-2.20727160462272,"Nopa_1736E",90997,"07/22/2019 17:01","07/22/2019 9:01",1119.52,"4 or more SV KF",2,32,0,0,"07/22/2019","9:01","Nopa",1736,"E",2019-07-22 09:01:00,2019-07-22 09:01:00,"BHS_1736 2019-07-22 09:01:00",2.20727160462272,126.467347183951
