"","x","y","date","dx","dy","dist","dt","R2n","abs.angle","rel.angle","xend","yend"
"85099",-116.0924475,36.0499003,2019-07-02 11:01:00,6.8300000009458e-05,5.69000000041342e-05,8.88960066693799e-05,3540,0.000217551361849998,0.694594246207099,0.540300126289564,-116.0937675,36.049695
"85161",-116.0923792,36.0499572,2019-07-02 12:00:00,0.000547799999992549,0.000342199999998627,0.000645899125243948,3600,0.000219279518450128,0.558369558565884,-0.136224687641215,-116.0924475,36.0499003
"85206",-116.0918314,36.0502994,2019-07-02 13:00:00,0.000193600000002903,0.000305599999997241,0.000361762795211777,3600,0.000230240685610086,1.00610238460494,0.447732826039053,-116.0923792,36.0499572
"85275",-116.0916378,36.050605,2019-07-02 14:00:00,-0.000263300000000299,0.00076890000000418,0.000812732489818505,3600,0.00023998641521001,1.90071790556316,0.89461552095822,-116.0918314,36.0502994
"85323",-116.0919011,36.0513739,2019-07-02 15:00:00,-0.00066309999999703,0.000439700000001153,0.000795636663306232,3600,0.000263818912090142,2.55606503365623,0.655347128093072,-116.0916378,36.050605
"85379",-116.0925642,36.0518136,2019-07-02 16:00:00,-0.000786399999995524,0.00219079999999394,0.00232766612725417,3600,0.000277582314650179,1.91542705364342,-0.640637980012809,-116.0919011,36.0513739
"85493",-116.0933506,36.0540044,2019-07-02 17:00:00,-0.00174379999999985,0.000106999999999857,0.00174707968908102,3600,0.000355695137289956,3.08030924110229,1.16488218745887,-116.0925642,36.0518136
"85516",-116.0950944,36.0541114,2019-07-02 18:00:00,-0.00274280000000715,0.00180360000000235,0.00328267037639293,3600,0.000364855856209906,2.55990988208794,-0.520399359014359,-116.0933506,36.0540044
"85598",-116.0978372,36.055915,2019-07-02 19:00:00,-0.00189029999999946,0.0013582999999997,0.00232770551831565,3600,0.000456843899170004,2.51851651059944,-0.0413933714884993,-116.0950944,36.0541114
"85700",-116.0997275,36.0572733,2019-07-02 20:00:00,9.39999999616248e-06,-2.14000000013925e-05,2.33734892557242e-05,3600,0.000537872457249966,-1.15691601871844,2.60775277786171,-116.0978372,36.055915
"85724",-116.0997181,36.0572519,2019-07-02 21:00:00,-1.82999999935873e-05,5.3900000004603e-05,5.69218762890113e-05,3600,0.000536795225289958,1.89810237945956,3.05501839817799,-116.0997275,36.0572733
"85824",-116.0997364,36.0573058,2019-07-02 22:00:00,5.17000000002099e-05,-0.000141900000002693,0.000151024832397808,3600,0.000539435449970073,-1.22140304576033,-3.11950542521988,-116.0997181,36.0572519
"85839",-116.0996847,36.0571639,2019-07-02 23:00:00,-0.000121700000008218,0.00010170000000187,0.000158599432541168,3600,0.000532449755209951,2.44548197172365,-2.61630028969561,-116.0997364,36.0573058
"85941",-116.0998064,36.0572656,2019-07-03 00:00:00,3.94999999997481e-05,0.000121299999996438,0.000127569353683069,3600,0.000538638237250148,1.25598666241536,-1.18949530930829,-116.0996847,36.0571639
"86003",-116.0997669,36.0573869,2019-07-03 01:00:00,2.25000000000364e-05,-0.000164099999999223,0.000165635322319084,3600,0.000543461812209994,-1.4345344584417,-2.69052112085707,-116.0998064,36.0572656
"86057",-116.0997444,36.0572228,2019-07-03 02:00:00,1.69000000056485e-05,6.90000000247437e-06,1.82543145646465e-05,3600,0.000535876877170027,0.387627314741963,1.82216177318367,-116.0997669,36.0573869
"86131",-116.0997275,36.0572297,2019-07-03 03:00:00,0.000236099999995076,6.53000000028214e-05,0.000244963874883713,3600,0.000535945546530058,0.269832413388629,-0.117794901353334,-116.0997444,36.0572228
"86156",-116.0994914,36.057295,2019-07-03 04:00:00,0.000212500000003502,0.00058329999999529,0.000620802013524436,3600,0.000535596616570252,1.2214335502928,0.951601136904172,-116.0997275,36.0572297
"86264",-116.0992789,36.0578783,2019-07-03 05:00:00,-0.000456900000003202,0.00143500000000074,0.00150598227413375,3600,0.00055894918897,1.87904468827497,0.657611137982165,-116.0994914,36.057295
"86291",-116.0997358,36.0593133,2019-07-03 06:00:00,-0.000111699999990833,0.00146670000000171,0.00147094723902761,3600,0.00063239700836008,1.64680696098391,-0.232237727291057,-116.0992789,36.0578783
"86376",-116.0998475,36.06078,2019-07-03 07:00:00,0.000599999999991496,0.000285800000000336,0.000664591333068667,3600,0.000706989210100044,0.444535654465983,-1.20227130651793,-116.0997358,36.0593133
"86478",-116.0992475,36.0610658,2019-07-03 08:00:00,-7.52999999917847e-05,0.000928899999998123,0.000931947047849434,3600,0.000713568730500186,1.65168308249502,1.20714742802903,-116.0998475,36.06078
"86499",-116.0993228,36.0619947,2019-07-03 09:00:00,0.00159449999999595,-0.000197999999997478,0.00160674647968685,3660,0.000763554033639985,-0.123544434278379,-1.77522751677339,-116.0992475,36.0610658
"86602",-116.0977283,36.0617967,2019-07-03 10:01:00,-0.00178230000000212,0.00021939999999887,0.00179575322636688,3540,0.000734564548090191,3.01910948821325,-3.14053138468795,-116.0993228,36.0619947
"86638",-116.0995106,36.0620161,2019-07-03 11:00:00,-0.000866599999994833,-0.000392500000003793,0.000951342109860602,3600,0.000767205111880139,-2.71631356026271,0.547762258703627,-116.0977283,36.0617967
"86670",-116.1003772,36.0616236,2019-07-03 12:00:00,0.000343599999993671,0.000351399999999558,0.000491470161856587,3600,0.00075873075604985,0.796620713821267,-2.77025103309561,-116.0995106,36.0620161
"86773",-116.1000336,36.061975,2019-07-03 13:00:00,-0.000923900000003641,-0.000757499999998856,0.00119473740211186,3600,0.000772337778049925,-2.45483843220175,3.03172616115657,-116.1003772,36.0616236
"86812",-116.1009575,36.0612175,2019-07-03 14:00:00,0.000180000000000291,-0.000180799999995429,0.000255124753794005,3600,0.00074657912785004,-0.787615454650531,1.66722297755122,-116.1000336,36.061975
"86894",-116.1007775,36.0610367,2019-07-03 15:00:00,-0.000499199999993039,-0.000270600000000343,0.000567824796916474,7200,0.000734267006730271,-2.6448601947957,-1.85724474014516,-116.1009575,36.0612175
"87026",-116.1012767,36.0607661,2019-07-03 17:00:00,-0.00199999999999534,0.000498099999994395,0.00206109281934991,3600,0.000728590525650132,2.89750830777993,-0.74081680460396,-116.1007775,36.0610367
"87080",-116.1032767,36.0612642,2019-07-03 18:00:00,-0.00517270000000281,0.00217910000000643,0.00561295840890141,3600,0.00079243710289972,2.74288613355509,-0.154622174224842,-116.1012767,36.0607661
"87150",-116.1084494,36.0634433,2019-07-03 19:00:00,0,-0.000907500000003836,0.000907500000003836,3600,0.00104657923332005,-1.5707963267949,1.9695028468296,-116.1032767,36.0612642
"87201",-116.1084494,36.0625358,2019-07-03 20:00:00,7.9999999940128e-06,0.000106700000003457,0.000106999485983073,3600,0.000996057528569833,1.49595977830357,3.06675610509847,-116.1084494,36.0634433
"87277",-116.1084414,36.0626425,2019-07-03 21:00:00,1.02999999995745e-05,-4.42000000049347e-05,4.53842483734992e-05,3600,0.00100166117732021,-1.34185049611167,-2.83781027441524,-116.1084494,36.0625358
"87367",-116.1084311,36.0625983,2019-07-03 22:00:00,-9.49999999022566e-06,4.06000000054973e-05,4.16966425538157e-05,3600,0.000998910121449953,1.80065107016515,-3.14068374090276,-116.1084414,36.0626425
"87389",-116.1084406,36.0626389,2019-07-03 23:00:00,-7.46999999989839e-05,4.66999999986228e-05,8.80964244434448e-05,3600,0.00100143817603995,2.58287301578975,0.782221945624598,-116.1084311,36.0625983
"87447",-116.1085153,36.0626856,2019-07-04 00:00:00,1.49999999905504e-05,-0.000140900000005217,0.000141696189084911,3600,0.00100635634513984,-1.46473731192434,2.2355749794655,-116.1084406,36.0626389
"87552",-116.1085003,36.0625447,2019-07-04 01:00:00,-4.38999999943235e-05,1.84000000018614e-05,4.76001050373852e-05,3600,0.000998145204889851,2.74470069656243,-2.07374729869281,-116.1085153,36.0626856
"87599",-116.1085442,36.0625631,2019-07-04 02:00:00,-2.05000000050859e-05,-2.27999999964368e-05,3.06608871372966e-05,3600,0.00100053781919977,-2.3031265803356,1.23535803028156,-116.1085003,36.0625447
"87658",-116.1085647,36.0625403,2019-07-04 03:00:00,-0.000233100000002651,-0.000108900000000745,0.000257283540090302,3600,0.000999936224170129,-2.70454283953435,-0.401416259198754,-116.1085442,36.0625631
"87724",-116.1087978,36.0624314,2019-07-04 04:00:00,-0.00253719999999191,0.000786099999999124,0.00265618844398465,3600,0.00100140777025017,2.8411423294401,-0.737500138205139,-116.1085647,36.0625403
"87796",-116.111335,36.0632175,2019-07-04 05:00:00,-0.00164940000000513,-0.000885000000003799,0.00187182941531103,3600,0.00113275231759982,-2.64912755471012,0.79291542302937,-116.1087978,36.0624314
"87864",-116.1129844,36.0623325,2019-07-04 06:00:00,-0.000495299999997201,0.000675800000003335,0.000837870950684969,3660,0.00114787255591979,2.20326926078975,-1.43078849167972,-116.111335,36.0632175
"87937",-116.1134797,36.0630083,2019-07-04 07:01:00,-0.00029779999999846,0.00083670000000069,0.000888116957388067,3540,0.00120534763056985,1.91273716405315,-0.290532096736596,-116.1129844,36.0623325
"87955",-116.1137775,36.063845,2019-07-04 08:00:00,0.000791899999995849,0.000176899999999591,0.000811418030359987,3600,0.00126509109009983,0.219778437592716,-1.69295872646044,-116.1134797,36.0630083
"88067",-116.1129856,36.0640219,2019-07-04 09:00:00,4.20000000644905e-06,0.00016639999999768,0.000166452996366187,3600,0.00124260623203998,1.54556130011548,1.32578286252276,-116.1137775,36.063845
"88118",-116.1129814,36.0641883,2019-07-04 10:00:00,-0.000152800000009279,7.92000000018334e-05,0.000172106013849389,3600,0.00125207127871959,2.66339305731623,1.11783175720076,-116.1129856,36.0640219
"88174",-116.1131342,36.0642675,2019-07-04 11:00:00,0.000285300000001598,-0.000611900000002663,0.000675142725654488,3600,0.00126288089152007,-1.13450919345405,2.48528305640931,-116.1129814,36.0641883
"88252",-116.1128489,36.0636556,2019-07-04 12:00:00,0.000218599999996627,-9.06000000000518e-05,0.00023663118982614,3600,0.00121607957049985,-0.392905678860477,0.741603514593569,-116.1131342,36.0642675
"88316",-116.1126303,36.063565,2019-07-04 13:00:00,0.000637199999999893,0.000737499999999613,0.000974643570747427,3600,0.00120218635345999,0.85823048213947,1.25113616099995,-116.1128489,36.0636556
"88366",-116.1119931,36.0643025,2019-07-04 14:00:00,0.000591200000002345,-0.000709399999998084,0.000923453193183095,3600,0.00121971459324997,-0.876030320574401,-1.73426080271387,-116.1126303,36.063565
"88404",-116.1114019,36.0635931,2019-07-04 15:00:00,-0.000338099999993347,-0.000719199999998921,0.000794707650645159,3600,0.00115646514184999,-2.01024376388909,-1.13421344331469,-116.1119931,36.0643025
"88456",-116.11174,36.0628739,2019-07-04 16:00:00,-0.000238600000002975,-0.000316400000002659,0.000396281364693197,3600,0.00112879824963979,-2.21692183654991,-0.206678072660814,-116.1114019,36.0635931
"88576",-116.1119786,36.0625575,2019-07-04 17:00:00,0.000572800000000484,-0.000284999999998092,0.000639784995134668,3600,0.00112047333279976,-0.461690390750438,1.75523144579947,-116.11174,36.0628739
"88593",-116.1114058,36.0622725,2019-07-04 18:00:00,0.00109519999999463,-0.000268599999998287,0.00112765641929948,3600,0.00108324096595985,-0.240504997441,0.221185393309438,-116.1119786,36.0625575
"88697",-116.1103106,36.0620039,2019-07-04 19:00:00,-0.000504399999996963,-0.00171559999999715,0.00178821215743188,3600,0.00102909350304014,-1.85674678136199,-1.61624178392099,-116.1114058,36.0622725
"88731",-116.110815,36.0602883,2019-07-04 20:00:00,0.000846400000000358,-0.00180410000000109,0.00199277940826488,3600,0.000957872768000163,-1.13212892886379,0.7246178524982,-116.1103106,36.0620039
"88848",-116.1099686,36.0584842,2019-07-04 21:00:00,4.4400000007272e-05,-1.92000000041048e-05,4.83735464980952e-05,3600,0.000840583381930085,-0.408149103773308,0.723979825090485,-116.110815,36.0602883
"88902",-116.1099242,36.058465,2019-07-04 22:00:00,-2.20000001149856e-06,-0.000329999999998165,0.000330007333250095,3600,0.000838161341769644,-1.57746289473364,-1.16931379096034,-116.1099686,36.0584842
"88917",-116.1099264,36.058135,2019-07-04 23:00:00,-0.000311699999997472,-0.000313099999999622,0.000441801425980256,3600,0.000822960461570123,-2.35395377690951,-0.776490882175862,-116.1099242,36.058465
"88983",-116.1102381,36.0578219,2019-07-05 00:00:00,0.00013870000000793,4.81000000007725e-05,0.000146803610317574,3600,0.00081946903729005,0.333813734822153,2.68776751173166,-116.1099264,36.058135
"89086",-116.1100994,36.05787,2019-07-05 01:00:00,-0.000606200000007107,-0.000101100000001964,0.000614572737769105,3600,0.000816821660169811,-2.97633697566607,2.97303459669136,-116.1102381,36.0578219
"89127",-116.1107056,36.0577689,2019-07-05 02:00:00,-0.000265799999993988,0.0001267000000027,0.00029445293341634,3600,0.000833633545039964,2.69677921404599,-0.610069117467527,-116.1100994,36.05787
"89200",-116.1109714,36.0578956,2019-07-05 03:00:00,1.94999999933998e-05,-1.63999999998055e-05,2.54795996777071e-05,3600,0.000848993002249866,-0.699260858588076,2.88714523454552,-116.1107056,36.0577689
"89263",-116.1109519,36.0578792,2019-07-05 04:00:00,-0.00087639999999567,-0.000191700000002015,0.000897120866992393,3600,0.000847537315300115,-2.92624856548863,-2.22698770690056,-116.1109714,36.0578956
"89318",-116.1118283,36.0576875,2019-07-05 05:00:00,-0.000713899999993828,-0.000653599999999699,0.00096790814129792,3600,0.000871523385209853,-2.40026100836004,0.525987557128593,-116.1109519,36.0578792
"89377",-116.1125422,36.0570339,2019-07-05 06:00:00,-0.0019509000000113,0.00152609999999953,0.00247689160441927,3600,0.000870236024959608,2.47776628465392,-1.40515801416563,-116.1118283,36.0576875
"89460",-116.1144931,36.05856,2019-07-05 07:00:00,0.000551400000006197,-0.00184389999999723,0.00192458025813335,3600,0.00102035572850003,-1.28022042711485,2.52519859541082,-116.1125422,36.0570339
"89482",-116.1139417,36.0567161,2019-07-05 08:00:00,-0.000385500000007255,-0.000782499999999686,0.000872305279134033,3600,0.000913770827649885,-2.02854807999776,-0.748327652882915,-116.1144931,36.05856
"89570",-116.1143272,36.0559336,2019-07-05 09:00:00,-4.88999999959105e-05,7.94999999982338e-05,9.33352023585915e-05,3600,0.000897121230050196,2.1222407386527,-2.13239648852913,-116.1139417,36.0567161
"89635",-116.1143761,36.0560131,2019-07-05 10:00:00,-0.000413100000002942,0.000206900000002008,0.000462016471571373,3660,0.000902543596729946,2.6772674723366,0.555026733683898,-116.1143272,36.0559336
"89721",-116.1147892,36.05622,2019-07-05 11:01:00,0.00107390000000862,0.000947499999995216,0.0014321373746989,10740,0.000929251284770158,0.722948554597398,-1.9543189177392,-116.1143761,36.0560131
"89898",-116.1137153,36.0571675,2019-07-05 14:00:00,0.000987499999993702,-0.000948600000000965,0.0013693057401433,3600,0.000923899225209601,-0.765308928957494,-1.48825748355489,-116.1147892,36.05622
"89936",-116.1127278,36.0562189,2019-07-05 15:00:00,0.00046109999999544,-0.000722499999994852,0.000857099445798652,3600,0.000842615008999831,-1.00276064570212,-0.237451716744624,-116.1137153,36.0571675
"90006",-116.1122667,36.0554964,2019-07-05 16:00:00,0.000698600000006877,-0.00104530000000125,0.00125725655695734,3600,0.000794492525060222,-0.981646605880128,0.0211140398219897,-116.1127278,36.0562189
"90082",-116.1115681,36.0544511,2019-07-05 17:00:00,0.00210169999999721,5.42000000010034e-05,0.00210239875618028,3600,0.000726284559129904,0.0257829326157047,1.00742953849583,-116.1122667,36.0554964
"90163",-116.1094664,36.0545053,2019-07-05 18:00:00,0.00315140000000724,-0.000784200000005342,0.00324750544265195,3600,0.000653720834320065,-0.243888281328801,-0.269671213944506,-116.1115681,36.0544511
"90199",-116.106315,36.0537211,2019-07-05 19:00:00,-4.40000000878626e-06,2.30999999999426e-05,2.35153141606628e-05,3660,0.000528592820479687,1.75901783246717,2.00290611379597,-116.1094664,36.0545053
"90316",-116.1063194,36.0537442,2019-07-05 20:01:00,-0.00029949999999701,0.000166600000000017,0.000342718266216166,10800,0.000529570499049923,2.6339556768065,0.874937844339339,-116.106315,36.0537211
"90492",-116.1066189,36.0539108,2019-07-05 23:01:00,0.00163080000000093,0.00103920000000102,0.00193376453582259,3540,0.000544006839219839,0.56734794097051,-2.06660773583599,-116.1063194,36.0537442
"90515",-116.1049881,36.05495,2019-07-06 00:00:00,-0.001751100000007,-0.000990799999996739,0.00201197312358243,3600,0.000541514738499873,-2.62668795550935,3.08914941069972,-116.1066189,36.0539108
"90614",-116.1067392,36.0539592,2019-07-06 01:00:00,3.03000000059228e-05,-3.75000000047976e-05,4.82114094454699e-05,7200,0.000549174783650168,-0.891196336288227,1.73549161922113,-116.1049881,36.05495
"90736",-116.1067089,36.0539217,2019-07-06 03:00:00,0.000128300000000081,0.000112200000003781,0.000170439813426527,3600,0.000546919316449822,0.718554030995057,1.60975036728328,-116.1067392,36.0539592
"90759",-116.1065806,36.0540339,2019-07-06 04:00:00,0.00231060000000127,-0.000321700000000646,0.00233288732046927,3600,0.000547579495039964,-0.138338609643114,-0.85689264063817,-116.1067089,36.0539217
"90878",-116.10427,36.0537122,2019-07-06 05:00:00,0.000657500000002642,-0.00297940000000096,0.00305108679162184,7260,0.000476987300529933,-1.35359558417669,-1.21525697453357,-116.1065806,36.0540339
"91007",-116.1036125,36.0507328,2019-07-06 07:01:00,2.27999999964368e-05,0.00029440000000136,0.000295281560549653,3600,0.000360570060099841,1.49350495506475,2.84710053924144,-116.10427,36.0537122
"91083",-116.1035897,36.0510272,2019-07-06 08:01:00,-0.00469590000000153,0.00663639999999788,0.00812977747358353,3540,0.000369335042099963,2.1866031007493,0.693098145684542,-116.1036125,36.0507328
"91137",-116.1082856,36.0576636,2019-07-06 09:00:00,0.00814390000000742,-0.00730029999999715,0.0109369779784033,21660,0.000747861282129897,-0.730829943151074,-2.91743304390037,-116.1035897,36.0510272
"91499",-116.1001417,36.0503633,2019-07-06 15:01:00,-0.000536400000001436,9.99999999962142e-05,0.000545641787256789,3540,0.000285877367169933,2.95728045933297,-2.59507490469554,-116.1082856,36.0576636
"91536",-116.1006781,36.0504633,2019-07-06 16:00:00,-0.000191100000009214,-0.000107499999998595,0.000219261168480011,3600,0.000297140565649828,-2.629178349202,0.696726498644615,-116.1001417,36.0503633
"91633",-116.1008692,36.0503558,2019-07-06 17:00:00,0.00425500000000056,0.00189590000000095,0.00465826811272262,7200,0.000296925023170016,0.419163765118394,3.04834211432039,-116.1006781,36.0504633
"91745",-116.0966142,36.0522517,2019-07-06 19:00:00,0.00159670000000744,0.000816399999997941,0.00179330974737228,3600,0.000307222015400055,0.472650308561442,0.0534865434430484,-116.1008692,36.0503558
"91814",-116.0950175,36.0530681,2019-07-06 20:00:00,-6.28000000091333e-05,0.000196600000002434,0.000206386530573349,3600,0.000326033848529956,1.87998241831898,1.40733210975754,-116.0966142,36.0522517
"91890",-116.0950803,36.0532647,2019-07-06 21:00:00,-0.00042749999998648,6.09000000011406e-05,0.000431816002469315,3600,0.000333404376890085,3.00008860347792,1.12010618515894,-116.0950175,36.0530681
"91969",-116.0955078,36.0533256,2019-07-06 22:00:00,-0.000138000000006855,0.000130499999997369,0.000189932224757162,3600,0.000337784184890053,2.38412018961982,-0.615968413858097,-116.0950803,36.0532647
"92001",-116.0956458,36.0534561,2019-07-06 23:00:00,-1.94999999933998e-05,1.63999999998055e-05,2.54795996777071e-05,3600,0.000343322624839993,2.44233179500172,0.0582116053818966,-116.0955078,36.0533256
"92042",-116.0956653,36.0534725,2019-07-07 00:00:00,-5.00000012948476e-07,-1.83000000006928e-05,1.83068293278302e-05,3600,0.000344036296209948,-1.59811193606566,2.2427415761122,-116.0956458,36.0534561
"92157",-116.0956658,36.0534542,2019-07-07 01:00:00,-4.79999999924985e-06,-5.99999999906231e-07,4.83735464822314e-06,3600,0.000343369080089997,-3.01723765904303,-1.41912572297737,-116.0956653,36.0534725
"92177",-116.0956706,36.0534536,2019-07-07 02:00:00,0.000140600000008817,0.000106399999999951,0.000176321637930428,3600,0.000343375079129997,0.647811426896701,-2.61813622123985,-116.0956658,36.0534542
"92238",-116.09553,36.05356,2019-07-07 03:00:00,-0.000120800000004806,-0.000103599999995652,0.000159140189770718,3600,0.000346480702849946,-2.43269375337406,-3.08050518027076,-116.0956706,36.0534536
"92349",-116.0956508,36.0534564,2019-07-07 04:00:00,-0.0019800000000032,0.0043824999999984,0.0048090234195727,3600,0.000343362531250131,1.99514356745333,-1.8553479863522,-116.09553,36.05356
"92379",-116.0976308,36.0578389,2019-07-07 05:00:00,-0.0019585999999947,0.00275529999999691,0.00338050174529791,3600,0.000538374850000108,2.18876590709835,0.193622339645019,-116.0956508,36.0534564
"92437",-116.0995894,36.0605942,2019-07-07 06:00:00,-0.000168400000006841,0.0012564000000026,0.00126763540499973,3600,0.000693906953049887,1.70403597542568,-0.484729931672671,-116.0976308,36.0578389
"92525",-116.0997578,36.0618506,2019-07-07 07:00:00,-2.85999999931619e-05,0.000122500000003356,0.000125794316248514,3600,0.000761741794890119,1.80015728561085,0.096121310185173,-116.0995894,36.0605942
"92572",-116.0997864,36.0619731,2019-07-07 08:00:00,0.000104699999994295,0.000183299999996223,0.000211094718070871,3600,0.000768698825000203,1.05182648613773,-0.748330799473124,-116.0997578,36.0618506
"92669",-116.0996817,36.0621564,2019-07-07 09:00:00,-8.16000000014583e-05,0.000181400000002441,0.000198908320592989,3600,0.000777103097060082,1.99351271396098,0.941686227823253,-116.0997864,36.0619731
"92718",-116.0997633,36.0623378,2019-07-07 10:00:00,0.000922200000005091,0.000356599999996376,0.000988744860925611,3600,0.000788069475460235,0.368974639325159,-1.62453807463582,-116.0996817,36.0621564
"92750",-116.0988411,36.0626944,2019-07-07 11:00:00,5.83000000062839e-05,-0.000119999999995457,0.000133412480674195,3600,0.000795510016339976,-1.11854614575286,-1.48752078507802,-116.0997633,36.0623378
"92824",-116.0987828,36.0625744,2019-07-07 12:00:00,-1.97000000099479e-05,-1.19000000040614e-05,2.30152123711385e-05,3600,0.00078820854925015,-2.59819253628691,-1.47964639053405,-116.0988411,36.0626944
"92893",-116.0988025,36.0625625,2019-07-07 13:00:00,-0.00204529999999181,-0.00242970000000042,0.00317595563255669,10860,0.000787793934850047,-2.27050539418912,0.327687142097793,-116.0987828,36.0625744
"93097",-116.1008478,36.0601328,2019-07-07 16:01:00,0.000119699999999057,0.000201900000000421,0.000234716211625751,3540,0.000689425909209884,1.03563762849959,-2.97704228449088,-116.0988025,36.0625625
"93137",-116.1007281,36.0603347,2019-07-07 17:00:00,-0.00186580000000447,0.000160300000004554,0.00187267341787567,3600,0.000697630255929922,3.05588822304113,2.02025059454153,-116.1008478,36.0601328
"93214",-116.1025939,36.060495,2019-07-07 18:00:00,-0.00391890000000217,0.00116419999999806,0.00408817059942616,3600,0.00073895956082021,2.85282319332418,-0.20306502971695,-116.1007281,36.0603347
"93268",-116.1065128,36.0616592,2019-07-07 19:00:00,0.000853400000011106,-0.00160310000000408,0.0018161005396266,3660,0.000891785977090149,-1.08160988304477,2.34875223081064,-116.1025939,36.060495
"93378",-116.1056594,36.0600561,2019-07-07 20:01:00,-0.0411198000000041,0.0318900000000042,0.0520366222197464,781140,0.000786622457799651,2.48194605984339,-2.71962936429143,-116.1065128,36.0616592
"107177",-116.1467792,36.0919461,2019-07-16 21:00:00,0.000938399999995454,-0.000544400000002554,0.00108488060172272,3600,0.0061438817283995,-0.525685854549596,-3.00763191439298,-116.1056594,36.0600561
"107236",-116.1458408,36.0914017,2019-07-16 22:00:00,8.390000000702e-05,-3.36000000018544e-05,9.03779287287697e-05,3600,0.0059818322298397,-0.380917307837572,0.144768546712025,-116.1467792,36.0919461
"107314",-116.1457569,36.0913681,2019-07-16 23:00:00,0.000162500000001842,-0.000202500000000327,0.000259639172700752,3600,0.00596915288284875,-0.894551626301583,-0.513634318464011,-116.1458408,36.0914017
"107357",-116.1455944,36.0911656,2019-07-17 00:00:00,6.09999999312549e-06,0.00014380000000358,0.000143929322936453,3600,0.00592922818684852,1.52840171595442,2.422953342256,-116.1457569,36.0913681
"107453",-116.1455883,36.0913094,2019-07-17 01:00:00,4.520000000241e-05,5.7499999996935e-05,7.31388405696001e-05,3600,0.00594471323649965,0.90459671001005,-0.623805005944371,-116.1455944,36.0911656
"107513",-116.1455431,36.0913669,2019-07-17 02:00:00,3.59000000003107e-05,3.700000000606e-05,5.15539523263808e-05,3600,0.00594640041028905,0.80048618168749,-0.104110528322559,-116.1455883,36.0913094
"107542",-116.1455072,36.0914039,2019-07-17 03:00:00,-2.1400000008498e-05,-6.31000000055337e-05,6.66300983119646e-05,3600,0.0059467727019597,-1.89776752678366,-2.69825370847115,-116.1455431,36.0913669
"107620",-116.1455286,36.0913408,2019-07-17 04:00:00,0.00211330000000487,7.00000000009027e-05,0.00211445900646494,3600,0.00594193615144998,0.0331114447622207,1.93087897154588,-116.1455072,36.0914039
"107715",-116.1434153,36.0914108,2019-07-17 05:00:00,0.000981400000000576,0.000161400000003198,0.000994583289625441,3600,0.00573122373785959,0.162999849358763,0.129888404596542,-116.1455286,36.0913408
"107727",-116.1424339,36.0915722,2019-07-17 06:00:00,-0.000178899999994542,-0.00106690000000498,0.00108179518394596,3660,0.0056509381944999,-1.73693280079146,-1.89993265015023,-116.1434153,36.0914108
"107834",-116.1426128,36.0905053,2019-07-17 07:01:00,-0.00126250000000994,-0.00249589999999955,0.00279703826574161,3540,0.00554949793095879,-2.03909670109833,-0.302163900306862,-116.1424339,36.0915722
"107900",-116.1438753,36.0880094,2019-07-17 08:00:00,4.5300000010684e-05,-7.60999999940282e-05,8.85624073750204e-05,3600,0.00540690716049983,-1.03386248229266,1.00523421880567,-116.1426128,36.0905053
"107929",-116.14383,36.0879333,2019-07-17 09:00:00,0.000849999999999795,-0.000116099999999619,0.000857892306760915,3660,0.00539423896999937,-0.135748206098927,0.898114276193731,-116.1438753,36.0880094
"108020",-116.14298,36.0878172,2019-07-17 10:01:00,-0.000352800000001707,0.000171399999999267,0.000392231819210213,3540,0.00529589343252945,2.68934705900892,2.82509526510784,-116.14383,36.0879333
"108067",-116.1433328,36.0879886,2019-07-17 11:00:00,0.000244999999992501,0.000242000000000075,0.000344367536211476,3600,0.00534953845308954,0.779238077061284,-1.91010898194763,-116.14298,36.0878172
"108100",-116.1430878,36.0882306,2019-07-17 12:00:00,-0.00108799999999576,-0.000597300000002576,0.00124117335211237,14460,0.00535044630689031,-2.63952599622754,2.86442123389077,-116.1433328,36.0879886
"108418",-116.1441758,36.0876333,2019-07-17 16:01:00,-0.00100750000000005,0.000243400000002225,0.0010364843510643,3600,0.00539810382435959,2.90454661762581,-0.739112693326239,-116.1430878,36.0882306
"108464",-116.1451833,36.0878767,2019-07-17 17:01:00,6.58000000015591e-05,0.00105829999999685,0.0010603435905373,3540,0.00552833639608982,1.50870107284355,-1.39584554478226,-116.1441758,36.0876333
"108501",-116.1451175,36.088935,2019-07-17 18:00:00,0.00221580000000188,-5.00000000158707e-06,0.00221580564129807,3600,0.00563415434409933,-0.00225651751743288,-1.51095759036099,-116.1451833,36.0878767
"108550",-116.1429017,36.08893,2019-07-17 19:00:00,0.00011979999999312,-0.000241400000000169,0.000269492114909571,3600,0.00540648021801901,-1.11013576502355,-1.10787924750612,-116.1451175,36.088935
"108646",-116.1427819,36.0886886,2019-07-17 20:00:00,-7.87000000030957e-05,0.000438299999999003,0.000445309532796698,7260,0.00536857478529968,1.7484605035615,2.85859626858506,-116.1429017,36.08893
"108791",-116.1428606,36.0891269,2019-07-17 22:01:00,-0.00016329999999698,0.00185170000000312,0.00185888670445796,3540,0.00542357571203988,1.65875799338432,-0.0897025101771807,-116.1427819,36.0886886
"108827",-116.1430239,36.0909786,2019-07-17 23:00:00,-0.00104689999999152,-0.000137999999999749,0.00105595625382029,7200,0.00564327900769992,-3.01053052849536,1.6138967852999,-116.1428606,36.0891269
